1682414861306841850,0.0,0.0
1682414861309464216,0.0,0.0
1682414861309637069,0.0,0.0
1682414861309769153,0.0,0.0
1682414861310134887,0.0,0.0
1682414861311118841,0.0,0.0
1682414861312115430,0.0,0.0
1682414861313117742,0.0,0.0
1682414861314114332,0.0,0.0
1682414861315115928,0.0,0.0
1682414861316115856,0.0,0.0
1682414861317116498,0.0,0.0
1682414861318114280,0.0,0.0
1682414861319114923,0.0,0.0
1682414861320114850,0.0,0.0
1682414861321115732,0.0,0.0
1682414861322113990,0.0,0.0
1682414861323269367,0.0,0.0
1682414861324158668,0.0,0.0
1682414861325287342,0.0,0.0
1682414861326154708,0.0,0.0
1682414861327283143,0.0,0.0
1682414861328158378,0.0,0.0
1682414861329291820,0.0,0.0
1682414861330157279,0.0,0.0
1682414861331272602,0.0,0.0
1682414861332157135,0.0,0.0
1682414861333291053,0.0,0.0
1682414861334158182,0.0,0.0
1682414861335306644,0.0,0.0
1682414861336194753,0.0,0.0
1682414861337154150,0.0,0.0
1682414861338124513,0.0,0.0
1682414861339120864,0.0,0.0
1682414861340118646,0.0,0.0
1682414861341124773,0.0,0.0
1682414861342119693,0.0,0.0
1682414861343120813,0.0,0.0
1682414861344121932,0.0,0.0
1682414861345278263,0.0,0.0
1682414861346158504,0.0,0.0
1682414861347270488,0.0,0.0
1682414861348156929,0.0,0.0
1682414861349289894,0.0,0.0
1682414861350159645,0.0,0.0
1682414861351273059,0.0,0.0
1682414861352159738,0.0,0.0
1682414861353287935,0.0,0.0
1682414861354158163,0.0,0.0
1682414861355270624,0.0,0.0
1682414861356158256,0.0,0.0
1682414861357284784,0.0,0.0
1682414861358159542,0.0,0.0
1682414861359269618,0.0,0.0
1682414861360158681,0.0,0.0
1682414861361292839,0.0,0.0
1682414861362157344,0.0,0.0
1682414861363268136,0.0,0.0
1682414861364170551,0.0,0.0
1682414861365289688,0.0,0.0
1682414861366158008,0.0,0.0
1682414861367149591,0.0,0.0
1682414861368128061,0.0,0.0
1682414861369121551,0.0,0.0
1682414861370116710,0.0,0.0
1682414861371266126,0.0,0.0
1682414861372156858,0.0,0.0
1682414861373285531,0.0,0.0
1682414861374155521,0.0,0.0
1682414861375269889,0.0,0.0
1682414861376157283,0.0,0.0
1682414861377289056,0.0,0.0
1682414861378159284,0.0,0.0
1682414861379269361,0.0,0.0
1682414861380157709,0.0,0.0
1682414861381153106,0.0,0.0
1682414861382124662,0.0,0.0
1682414861383123159,0.0,0.0
1682414861384123086,0.0,0.0
1682414861385123014,0.0,0.0
1682414861386117935,0.0,0.0
1682414861387118101,0.0,0.0
1682414861388115882,0.0,0.0
1682414861389117479,0.0,0.0
1682414861390117168,0.0,0.0
1682414861391116142,0.0,0.0
1682414861392115354,0.0,0.0
1682414861393116474,0.0,0.0
1682414861394115209,0.0,0.0
1682414861395115375,0.0,0.0
1682414861396114587,0.0,0.0
1682414861397126197,0.0,0.0
1682414861398118257,0.0,0.0
1682414861399158716,0.0,0.0
1682414861400144815,0.0,0.0
1682414861401122570,0.0,0.0
1682414861402136325,0.0,0.0
1682414861403120756,0.0,0.0
1682414861404126405,0.0,0.0
1682414861405172109,0.0,0.0
1682414861406150579,0.0,0.0
1682414861407129764,0.0,0.0
1682414861408131599,0.0,0.0
1682414861409127712,0.0,0.0
1682414861410281896,0.0,0.0
1682414861411159276,0.0,0.0
1682414861412290811,0.0,0.0
1682414861413157463,0.0,0.0
1682414861414132118,0.0,0.0
1682414861415265798,0.0,0.0
1682414861416157960,0.0,0.0
1682414861417284011,0.0,0.0
1682414861418158531,0.0,0.0
1682414861419276475,0.0,0.0
1682414861420157670,0.0,0.0
1682414861421286106,0.0,0.0
1682414861422156333,0.0,0.0
1682414861423269748,0.0,0.0
1682414861424158573,0.0,0.0
1682414861425286293,0.0,0.0
1682414861426156282,0.0,0.0
1682414861427270889,0.0,0.0
1682414861428157806,0.0,0.0
1682414861429288387,0.0,0.0
1682414861430156946,0.0,0.0
1682414861431270599,0.0,0.0
1682414861432172060,0.0,0.0
1682414861433137655,0.0,0.0
1682414861434267759,0.0,0.0
1682414861435156822,0.0,0.0
1682414861436290740,0.0,0.0
1682414861437157869,0.0,0.0
1682414861438271999,0.0,0.0
1682414861439157724,0.0,0.0
1682414861440286874,0.0,0.0
1682414861441156864,0.0,0.0
1682414861442269325,0.0,0.0
1682414861443156003,0.0,0.0
1682414861444285869,0.0,0.0
1682414861445155620,0.0,0.0
1682414861446270704,0.0,0.0
1682414861447156190,0.0,0.0
1682414861448291063,0.0,0.0
1682414861449157714,0.0,0.0
1682414861450130462,0.0,0.0
1682414861451121568,0.0,0.0
1682414861452123641,0.0,0.0
1682414861453123569,0.0,0.0
1682414861454118251,0.0,0.0
1682414861455117940,0.0,0.0
1682414861456114768,0.0,0.0
1682414861457116603,0.0,0.0
1682414861458117008,0.0,0.0
1682414861459116220,0.0,0.0
1682414861460117816,0.0,0.0
1682414861461117506,0.0,0.0
1682414861462115287,0.0,0.0
1682414861463153839,0.0,0.0
1682414861464168787,0.0,0.0
1682414861465172767,0.0,0.0
1682414861466170787,0.0,0.0
1682414861467167854,0.0,0.0
1682414861468142032,0.0,0.0
1682414861469126462,0.0,0.0
1682414861470228195,0.0,0.0
1682414861471157789,0.0,0.0
1682414861472290039,0.0,0.0
1682414861473158597,0.0,0.0
1682414861474583148,0.0,0.0
1682414861475140571,0.0,0.0
1682414861476283550,0.0,0.0
1682414861477156639,0.0,0.0
1682414861478129863,0.0,0.0
1682414861479261159,0.0,0.0
1682414861480158567,0.0,0.0
1682414861481282472,0.0,0.0
1682414861482157230,0.0,0.0
1682414861483267545,0.0,0.0
1682414861484156847,0.0,0.0
1682414861485281944,0.0,0.0
1682414861486155271,0.0,0.0
1682414861487267017,0.0,0.0
1682414861488170862,0.0,0.0
1682414861489285230,0.0,0.0
1682414861490156888,0.0,0.0
1682414861491266250,0.0,0.0
1682414861492169380,0.0,0.0
1682414861493286371,0.0,0.0
1682414861494154453,0.0,0.0
1682414861495267868,0.0,0.0
1682414861496157169,0.0,0.0
1682414861497294425,0.0,0.0
1682414861498157501,0.0,0.0
1682414861499266862,0.0,0.0
1682414861500157833,0.0,0.0
1682414861501153945,0.0,0.0
1682414861502127170,0.0,0.0
1682414861503118991,0.0,0.0
1682414861504117727,0.0,0.0
1682414861505160331,0.0,0.0
1682414861506175994,0.0,0.0
1682414861507143259,0.0,0.0
1682414861508120059,0.0,0.0
1682414861509116888,0.0,0.0
1682414861510133266,0.0,0.0
1682414861511118650,0.0,0.0
1682414861512117862,0.0,0.0
1682414861513116359,0.0,0.0
1682414861514118909,0.0,0.0
1682414861515115499,0.0,0.0
1682414861516114711,0.0,0.0
1682414861517116785,0.0,0.0
1682414861518117189,0.0,0.0
1682414861519115686,0.0,0.0
1682414861520117521,0.0,0.0
1682414861521116495,0.0,0.0
1682414861522264480,0.0,0.0
1682414861523156642,0.0,0.0
1682414861524286985,0.0,0.0
1682414861525156974,0.0,0.0
1682414861526264667,0.0,0.0
1682414861527156829,0.0,0.0
1682414861528285980,0.0,0.0
1682414861529154777,0.0,0.0
1682414861530264854,0.0,0.0
1682414861531154394,0.0,0.0
1682414861532284259,0.0,0.0
1682414861533152818,0.0,0.0
1682414861534279823,0.0,0.0
1682414861535157442,0.0,0.0
1682414861536285400,0.0,0.0
1682414861537155151,0.0,0.0
1682414861538267374,0.0,0.0
1682414861539156198,0.0,0.0
1682414861540286540,0.0,0.0
1682414861541156053,0.0,0.0
1682414861542128324,0.0,0.0
1682414861543126106,0.0,0.0
1682414861544117212,0.0,0.0
1682414861545120000,0.0,0.0
1682414861546119213,0.0,0.0
1682414861547116518,0.0,0.0
1682414861548115491,0.0,0.0
1682414861549116373,0.0,0.0
1682414861550114870,0.0,0.0
1682414861551115036,0.0,0.0
1682414861552114725,0.0,0.0
1682414861553133726,0.0,0.0
1682414861554115295,0.0,0.0
1682414861555114269,0.0,0.0
1682414861556114196,0.0,0.0
