1678452876.624290341,0,-0.292986,0.600006,0
1678452876.626277403,1,-0.283295,0.619995,5.9999
1678452876.628276297,2,-0.316797,0.600006,5.9998
1678452876.630273394,3,-0.288618,0.600006,5.9997
1678452876.632274877,4,-0.323635,0.600006,5.9996
1678452876.634279378,5,-0.298078,0.619995,5.9995
1678452876.636276200,6,-0.298078,0.619995,5.9994
1678452876.638275818,7,-0.342049,0.640015,5.9993
1678452876.640273287,8,-0.279276,0.660004,5.9992
1678452876.642274448,9,-0.279276,0.679993,5.9991
1678452876.644273063,10,-0.28322,0.779999,5.999
1678452876.646272728,11,-0.338321,0.799988,5.9989
1678452876.648276574,12,-0.338321,0.799988,5.9988
1678452876.650275308,13,-0.258482,0.779999,5.9987
1678452876.652279145,14,-0.331973,0.880005,5.9986
1678452876.654282159,15,-0.283321,0.899994,5.9985
1678452876.656276981,16,-0.307855,0.880005,5.9984
1678452876.658278302,17,-0.307855,0.899994,5.9983
1678452876.660277728,18,-0.258008,0.940002,5.9982
1678452876.662277346,19,-0.320326,0.959991,5.9981
1678452876.664277648,20,-0.289692,0.940002,5.998
1678452876.666277238,21,-0.277783,0.959991,5.9979
1678452876.668278983,22,-0.272527,0.959991,5.9978
1678452876.670277105,23,-0.284476,0.940002,5.9977
1678452876.672276126,24,-0.297488,0.940002,5.9976
1678452876.674275709,25,-0.285548,0.959991,5.9975
1678452876.676275618,26,-0.297757,0.980011,5.9974
1678452876.678276919,27,-0.293901,0.980011,5.9973
1678452876.680276125,28,-0.294569,0.959991,5.9972
1678452876.682279736,29,-0.294569,1.10001,5.9971
1678452876.684277645,30,-0.318901,1.12,5.997
1678452876.686275795,31,-0.314354,1.10001,5.9969
1678452876.688276609,32,-0.275678,1.07999,5.9968
1678452876.690280066,33,-0.275678,1.12,5.9967
1678452876.692321993,34,-0.314087,1.10001,5.9966
1678452876.694279041,35,-0.278102,1.07999,5.9965
1678452876.696278616,36,-0.287166,1.10001,5.9964
1678452876.698277922,37,-0.279378,1.07999,5.9963
1678452876.700323564,38,-0.268031,1.06,5.9962
1678452876.702282981,39,-0.268031,1.06,5.9961
1678452876.704280163,40,-0.332384,1,5.996
1678452876.706275604,41,-0.247557,1.10001,5.9959
1678452876.708290643,42,-0.268442,1.07999,5.9958
1678452876.710276975,43,-0.307337,1.07999,5.9957
1678452876.712275858,44,-0.285734,1.06,5.9956
1678452876.714275279,45,-0.313404,1.04001,5.9955
1678452876.716275553,46,-0.335835,1.01999,5.9954
1678452876.718275051,47,-0.308797,1.04001,5.9953
1678452876.720278896,48,-0.281454,1.12,5.9952
1678452876.722274915,49,-0.316621,1.10001,5.9951
1678452876.724274891,50,-0.316621,1.10001,5.995
1678452876.726267884,51,-0.311987,0.980011,5.9949
1678452876.728271650,52,-0.286723,1,5.9948
1678452876.730271648,53,-0.286723,1,5.9947
1678452876.732273025,54,-0.284005,1,5.9946
1678452876.734271521,55,-0.292214,0.980011,5.9945
1678452876.737067576,56,-0.297412,0.880005,5.9944
1678452876.738273637,57,-0.304283,0.859985,5.9943
1678452876.740322107,58,-0.304283,0.859985,5.9942
