1680147124.714756238,0,-0.332924,0.740005,0
1680147124.716697611,1,-0.328581,0.720001,5.9999
1680147124.718730200,2,-0.328581,0.720001,5.9998
1680147124.720699109,3,-0.336597,0.639999,5.9997
1680147124.722700169,4,-0.34921,0.639999,5.9996
1680147124.724699628,5,-0.388094,0.600006,5.9995
1680147124.726732043,6,-0.34148,0.580002,5.9994
1680147124.728699770,7,-0.33303,0.580002,5.9993
1680147124.730708015,8,-0.340093,0.580002,5.9992
1680147124.732698631,9,-0.389649,0.559998,5.9991
1680147124.734703378,10,-0.310592,0.559998,5.999
1680147124.736703547,11,-0.338326,0.559998,5.9989
1680147124.738702992,12,-0.378662,0.559998,5.9988
1680147124.740698638,13,-0.316251,0.539993,5.9987
1680147124.742695060,14,-0.345429,0.539993,5.9986
1680147124.744694966,15,-0.345429,0.539993,5.9985
1680147124.746695803,16,-0.317044,0.539993,5.9984
1680147124.748705900,17,-0.339143,0.520004,5.9983
1680147124.750706064,18,-0.365604,0.479996,5.9982
1680147124.752717946,19,-0.364915,0.479996,5.9981
1680147124.754707829,20,-0.364915,0.479996,5.998
1680147124.756702764,21,-0.335692,0.479996,5.9979
1680147124.758704983,22,-0.360644,0.520004,5.9978
1680147124.760708966,23,-0.362882,0.520004,5.9977
1680147124.762748870,24,-0.362882,0.520004,5.9976
1680147124.764712023,25,-0.341496,0.520004,5.9975
1680147124.766706756,26,-0.403756,0.460007,5.9974
1680147124.768697732,27,-0.403756,0.460007,5.9973
1680147124.770697262,28,-0.372917,0.460007,5.9972
1680147124.772698262,29,-0.344701,0.460007,5.9971
1680147124.774696371,30,-0.295854,0.460007,5.997
1680147124.776697079,31,-0.295854,0.460007,5.9969
1680147124.778697714,32,-0.325616,0.440002,5.9968
1680147124.780698956,33,-0.382865,0.440002,5.9967
1680147124.782704575,34,-0.404158,0.419998,5.9966
1680147124.784700455,35,-0.373174,0.440002,5.9965
1680147124.786709326,36,-0.343519,0.419998,5.9964
1680147124.788698714,37,-0.327127,0.399994,5.9963
1680147124.790738827,38,-0.39046,0.479996,5.9962
1680147124.792699816,39,-0.39046,0.5,5.9961
1680147124.794698818,40,-0.405171,0.479996,5.996
1680147124.796698237,41,-0.352753,0.539993,5.9959
1680147124.798698502,42,-0.390951,0.559998,5.9958
1680147124.800699905,43,-0.360494,0.559998,5.9957
1680147124.802715176,44,-0.399507,0.580002,5.9956
1680147124.804705760,45,-0.348583,0.559998,5.9955
1680147124.806707371,46,-0.377382,0.539993,5.9954
1680147124.808699406,47,-0.377382,0.539993,5.9953
1680147124.810706743,48,-0.324854,0.539993,5.9952
1680147124.812705297,49,-0.365614,0.539993,5.9951
1680147124.814705220,50,-0.317665,0.539993,5.995
1680147124.816703458,51,-0.379145,0.520004,5.9949
1680147124.818704318,52,-0.353026,0.520004,5.9948
1680147124.820701889,53,-0.335488,0.619995,5.9947
1680147124.822703687,54,-0.3353,0.619995,5.9946
1680147124.824702011,55,-0.354738,0.600006,5.9945
1680147124.826707962,56,-0.391728,0.679993,5.9944
1680147124.828701843,57,-0.391728,0.679993,5.9943
1680147124.830695554,58,-0.346435,0.720001,5.9942
1680147124.832693241,59,-0.307653,0.740005,5.9941
1680147124.834692531,60,-0.309532,0.679993,5.994
1680147124.836697631,61,-0.309532,0.679993,5.9939
1680147124.838740316,62,-0.355112,0.660004,5.9938
1680147124.840700326,63,-0.355112,0.660004,5.9937
1680147124.842703135,64,-0.372401,0.660004,5.9936
1680147124.844697766,65,-0.372401,0.660004,5.9935
1680147124.846732804,66,-0.339934,0.639999,5.9934
1680147124.848699011,67,-0.372754,0.660004,5.9933
1680147124.850695058,68,-0.359974,0.660004,5.9932
1680147124.852700134,69,-0.371259,0.699997,5.9931
1680147124.854704217,70,-0.335869,0.679993,5.993
1680147124.856704106,71,-0.335869,0.679993,5.9929
1680147124.858704904,72,-0.385185,0.699997,5.9928
1680147124.860706239,73,-0.385185,0.699997,5.9927
1680147124.862704289,74,-0.354306,0.699997,5.9926
1680147124.864704967,75,-0.354306,0.679993,5.9925
1680147124.866706542,76,-0.386609,0.679993,5.9924
1680147124.868704057,77,-0.386609,0.660004,5.9923
1680147124.870702242,78,-0.371482,0.679993,5.9922
1680147124.872718943,79,-0.308684,0.699997,5.9921
1680147124.874703258,80,-0.371034,0.699997,5.992
1680147124.876702784,81,-0.371034,0.679993,5.9919
1680147124.878753289,82,-0.347487,0.699997,5.9918
1680147124.880709211,83,-0.318216,0.699997,5.9917
1680147124.882750308,84,-0.318216,0.720001,5.9916
1680147124.884708554,85,-0.360294,0.720001,5.9915
1680147124.886749381,86,-0.342947,0.720001,5.9914
1680147124.888708127,87,-0.365203,0.740005,5.9913
1680147124.890702350,88,-0.373907,0.740005,5.9912
1680147124.892697908,89,-0.343911,0.580002,5.9911
1680147124.894702646,90,-0.367609,0.619995,5.991
1680147124.896708306,91,-0.367609,0.619995,5.9909
1680147124.898707010,92,-0.33693,0.539993,5.9908
1680147124.900705213,93,-0.352435,0.539993,5.9907
1680147124.902702719,94,-0.367977,0.539993,5.9906
1680147124.904704211,95,-0.368397,0.559998,5.9905
1680147124.906703910,96,-0.330107,0.559998,5.9904
1680147124.908704176,97,-0.336772,0.580002,5.9903
1680147124.910704935,98,-0.337694,0.619995,5.9902
1680147124.912702042,99,-0.378513,0.619995,5.9901
