0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-4491,7
-4468,34
-4440,4
-4352,48
-4230,74
-4167,62
-4115,39
-4094,74
-4064,59
-3975,33
-4058,57
-4064,107
-4116,68
-4383,-63
-4340,-255
-4329,-228
-4329,-228
-4329,-228
-4329,-228
-4329,-228
-4329,-228
-4329,-228
-4329,-228
-4329,-228
-4329,-228
-4338,47
-4359,-58
-4352,-140
-4462,-110
-4331,2
-4322,0
-4296,-68
-4316,-76
-4304,-132
-4365,-149
-4392,-224
-4420,-250
-4375,-224
-4316,-264
-4296,-202
-4311,-146
-4213,-98
-4208,-96
-4152,-48
-4128,-16
-4096,68
-4147,188
-4160,183
-4162,182
-4122,135
-4176,89
-4236,62
-4250,-73
-4252,-114
-4269,22
-4318,55
-4318,55
-4318,55
-4318,55
-4318,55
-4318,55
-4318,55
-4318,55
-4318,55
-4318,55
-4718,55
-4731,-394
-4702,-430
-4671,-347
-4308,-146
-4355,-100
-4336,-104
-4272,-101
-4180,-46
-4144,-63
-4152,-42
-4133,4
-4112,64
-4206,105
-4190,142
-4175,102
-4157,118
-4226,106
-4247,129
-4264,122
-4271,164
-4338,120
-4311,70
-4308,-15
-4222,38
-4194,33
-4170,48
-4146,9
-4142,42
-4358,28
-4384,-25
-4384,-25
-4384,-25
-4384,-25
-4384,-25
-4384,-25
-4384,-25
-4384,-25
-4384,-25
-4384,-25
-4784,-25
-4784,-512
-4800,-546
-4782,-592
-4512,-259
-4543,-205
-4544,-236
-4550,-223
-4480,-234
-4463,-266
-4523,-263
-4512,-335
-4480,-423
-4588,-461
-4656,-480
-4661,-554
-4678,-482
