0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-5250,-290
-5190,-268
-5175,-206
-5178,-156
-4952,-121
-4817,-3
-4762,54
-4766,262
-4478,593
-4587,664
-4624,657
-4664,656
-4986,427
-5039,320
-5052,200
-5094,-24
-5098,-96
-5077,-195
-5066,-227
-4991,-233
-4849,-147
-4824,-71
-4875,32
-5020,-46
-5023,18
-5072,112
-5089,150
-5100,190
-5082,-96
-5102,39
-5092,70
-5092,70
-5092,70
-5092,70
-5092,70
-5092,70
-5092,70
-5092,70
-5092,70
-5092,70
-5092,70
-5092,70
-4856,-69
-4899,-72
-4948,-99
-4907,-142
-4920,108
-4960,105
-4976,78
-4976,56
-4986,61
-5036,30
-5072,0
-5066,-29
-5000,32
-5059,-23
-5055,-67
-5104,-86
-5134,-79
-5220,-124
-5164,-178
-5152,-200
-5092,-136
-5080,-76
-5024,-70
-4940,20
-4928,155
-4924,226
-4966,355
-5002,366
-4892,254
-5004,216
-5004,204
-5004,204
-5004,204
-5004,204
-5004,204
-5004,204
-5004,204
-5004,204
-5004,204
-5004,204
-4736,264
-4652,224
-4624,212
-4682,225
-5059,412
-5064,365
-4992,302
-4953,264
-4968,228
-4989,81
-5014,70
-5008,32
-4998,-19
-4970,-73
-4942,-92
-4903,-136
-4973,-122
-4998,-231
-4996,-292
-5017,-333
-5090,-295
-5135,-268
-5194,-168
-5258,-95
-5322,-46
-5304,30
-5319,22
-5272,51
-4810,51
-4872,4
-4872,-5
-4872,-5
-4872,-5
-4872,-5
-4872,-5
-4872,-5
-4872,-5
-4872,-5
-4872,-5
-4872,-5
-5124,96
-4972,135
-4896,178
-5229,137
-5120,176
-5040,210
-4954,242
-4910,344
-4862,388
-4888,466
-4909,489
-4948,412
-4844,420
-4771,258
