1680344646.947280329,00,0
1680344646.947414155,19.9990,0
1680344646.949520715,19.9980,0
1680344646.951516931,19.9970,0
1680344646.953518280,19.9960,0
1680344646.955516907,19.9950,0
1680344646.957524355,19.9940,0
1680344646.959523684,19.9930,0
1680344646.961524811,19.9920,0
1680344646.963521002,19.9910,0
1680344646.965518967,19.990,0
1680344646.967518675,19.9890,0
1680344646.969516614,19.9880,0
1680344646.971518050,19.9870,0
1680344646.973477038,19.9860,0
1680344646.975521326,19.9850,0
1680344646.977470326,19.9840,0
1680344646.979517350,19.9830,0
1680344646.981520309,19.9820,0
1680344646.983520106,19.9810,0
1680344646.985525325,19.980,0
1680344646.987521181,19.9790,0
1680344646.989520606,19.9780,0
1680344646.991520957,19.9770,0
1680344646.993520545,19.9760,0
1680344646.995520996,19.9750,0
1680344646.997521189,19.9740,0
1680344646.999531256,19.9730,0
1680344647.001476008,19.9720,0
1680344647.003520557,19.9710,0
1680344647.005478911,19.970,0
1680344647.007517713,19.9690,0
1680344647.009520576,19.9680,0
1680344647.011520880,19.9670,0
1680344647.013523351,19.9660,0
1680344647.015521239,19.9650,0
1680344647.017520952,19.9640,0
1680344647.019521703,19.9630,0
1680344647.021523704,19.9620,0
1680344647.023479518,19.9610,0
1680344647.025476451,19.960,0
1680344647.027471843,19.9590,0
1680344647.029515390,19.9580,0
1680344647.031480845,19.9570,0
1680344647.033518078,19.9560,0
1680344647.035516474,19.9550,0
1680344647.037516830,19.9540,0
1680344647.039516121,19.9530,0
1680344647.041516885,19.9520,0
1680344647.043517121,19.9510,0
1680344647.045469400,19.950,0
1680344647.047522153,19.9490,0
1680344647.049518509,19.9480,0
1680344647.051475940,19.9470,0
1680344647.053518681,19.9460,0
1680344647.055516369,19.9450,0
1680344647.057519181,19.9440,0
1680344647.059518284,19.9430,0
1680344647.061520956,19.9420,0
1680344647.063520508,19.9410,0
1680344647.065523432,19.940,0
1680344647.067523387,19.9390,0
1680344647.069525083,19.9380,0
1680344647.071475151,19.9370,0
1680344647.073520226,19.9360,0
1680344647.075520851,19.9350,0
1680344647.077518479,19.9340,0
1680344647.079522598,19.9330,0
1680344647.081521687,19.9320,0
1680344647.083523258,19.9310,0
1680344647.085521273,19.930,0
1680344647.087481638,19.9290,0
1680344647.089474910,19.9280,0
1680344647.091468913,19.9270,0
1680344647.093521270,19.9260,0
1680344647.095479885,19.9250,0
1680344647.097470381,19.9240,0
1680344647.099514913,19.9230,0
1680344647.101516957,19.9220,0
1680344647.103517264,19.9210,0
1680344647.105523649,19.920,0
1680344647.107520544,19.9190,0
1680344647.109517004,19.9180,0
1680344647.111525032,19.9170,0
1680344647.113521348,19.9160,0
1680344647.115530720,19.9150,0
1680344647.117524819,19.9140,0
1680344647.119521396,19.9130,0
1680344647.121520915,19.9120,0
1680344647.123521358,19.9110,0
1680344647.125479106,19.910,0
1680344647.127520835,19.9090,0
1680344647.129521167,19.9080,0
1680344647.131525134,19.9070,0
1680344647.133524346,19.9060,0
1680344647.135524566,19.9050,0
1680344647.137524858,19.9040,0
1680344647.139524142,19.9030,0
1680344647.141523246,19.9020,0
1680344647.143521813,19.9010,0
1680344647.145521793,19.90,0
1680344647.147521168,19.8990,0
1680344647.149482108,19.8980,0
1680344647.151475804,19.8970,0
1680344647.153472264,19.8960,0
1680344647.155522300,19.8950,0
1680344647.157481260,19.8940,0
1680344647.159517908,19.8930,0
1680344647.161516504,19.8920,0
1680344647.163517843,19.8910,0
1680344647.165516655,19.890,0
1680344647.167518075,19.8890,0
1680344647.169517678,19.8880,0
1680344647.171517867,19.8870,0
1680344647.173518435,19.8860,0
1680344647.175518631,19.8850,0
1680344647.177519203,19.8840,0
1680344647.179516354,19.8830,0
1680344647.181518426,19.8820,0
1680344647.183517697,19.8810,0
1680344647.185519474,19.880,0
1680344647.187478981,19.8790,0
1680344647.189522206,19.8780,0
1680344647.191524629,19.8770,0
1680344647.193521601,19.8760,0
1680344647.195521409,19.8750,0
1680344647.197524264,19.8740,0
1680344647.199521108,19.8730,0
1680344647.201524968,19.8720,0
1680344647.203521317,19.8710,0
1680344647.205520952,19.870,0
1680344647.207522199,19.8690,0
1680344647.209510415,19.8680,0
1680344647.211475548,19.8670,0
1680344647.213471499,19.8660,0
1680344647.215518048,19.865-4768,-35
1680344647.217518663,19.864-4722,12
1680344647.219516851,19.863-4653,34
1680344647.221471090,19.862-4653,34
1680344647.223466410,19.861-4653,34
1680344647.225466490,19.86-4653,34
1680344647.227465774,19.859-4653,34
1680344647.229466450,19.858-4653,34
1680344647.231466001,19.857-4653,34
1680344647.233466357,19.856-4653,34
1680344647.235465705,19.855-4653,34
1680344647.237466620,19.854-4653,34
1680344647.239466209,
