1680345929.352710191,200,0
1680345929.352837454,19.9990,0
1680345929.354945246,19.9980,0
1680345929.356901341,19.9970,0
1680345929.358934371,19.9960,0
1680345929.360898888,19.9950,0
1680345929.362935960,19.9940,0
1680345929.364898747,19.9930,0
1680345929.366942594,19.9920,0
1680345929.368900833,19.9910,0
1680345929.370941604,19.990,0
1680345929.372898811,19.9890,0
1680345929.374947993,19.9880,0
1680345929.376902088,19.9870,0
1680345929.378957043,19.9860,0
1680345929.380901874,19.9850,0
1680345929.382900015,19.9840,0
1680345929.384900159,19.9830,0
1680345929.386942814,19.9820,0
1680345929.388914060,19.9810,0
1680345929.390943927,19.980,0
1680345929.392901770,19.9790,0
1680345929.394941488,19.9780,0
1680345929.396901395,19.9770,0
1680345929.398943257,19.9760,0
1680345929.400898195,19.9750,0
1680345929.402896278,19.9740,0
1680345929.404897721,19.9730,0
1680345929.406942365,19.9720,0
1680345929.408902299,19.9710,0
1680345929.410941346,19.970,0
1680345929.412898329,19.9690,0
1680345929.414944155,19.9680,0
1680345929.416902954,19.9670,0
1680345929.418944172,19.9660,0
1680345929.420903266,19.9650,0
1680345929.422896230,19.9640,0
1680345929.424897308,19.9630,0
1680345929.426898290,19.9620,0
1680345929.428901742,19.9610,0
1680345929.430945448,19.960,0
1680345929.432895071,19.9590,0
1680345929.434943866,19.9580,0
1680345929.436895889,19.9570,0
1680345929.438942411,19.9560,0
1680345929.440901174,19.9550,0
1680345929.442895321,19.9540,0
1680345929.444901014,19.9530,0
1680345929.446944594,19.9520,0
1680345929.448900529,19.9510,0
1680345929.450941447,19.950,0
1680345929.452895297,19.9490,0
1680345929.454942781,19.9480,0
1680345929.456901588,19.9470,0
1680345929.458950550,19.9460,0
1680345929.460901789,19.9450,0
1680345929.462894543,19.9440,0
1680345929.464900953,19.9430,0
1680345929.466943080,19.9420,0
1680345929.468901715,19.9410,0
1680345929.470900574,19.940,0
1680345929.472907392,19.9390,0
1680345929.474941007,19.9380,0
1680345929.476901334,19.9370,0
1680345929.478943173,19.9360,0
1680345929.480900391,19.9350,0
1680345929.482947085,19.9340,0
1680345929.484901653,19.9330,0
1680345929.486899856,19.9320,0
1680345929.488900534,19.9310,0
1680345929.490943596,19.930,0
1680345929.492900719,19.9290,0
1680345929.494900862,19.9280,0
1680345929.496899933,19.9270,0
1680345929.498945376,19.9260,0
1680345929.500900515,19.9250,0
1680345929.502900080,19.9240,0
1680345929.504900696,19.9230,0
1680345929.506941174,19.9220,0
1680345929.508897196,19.9210,0
1680345929.510940227,19.920,0
1680345929.512909050,19.9190,0
1680345929.514898160,19.9180,0
1680345929.516896951,19.9170,0
1680345929.518896379,19.9160,0
1680345929.520894333,19.9150,0
1680345929.522891924,19.9140,0
1680345929.524889813,19.9130,0
1680345929.526928229,19.9120,0
1680345929.528892615,19.9110,0
1680345929.530897242,19.910,0
1680345929.532897317,19.9090,0
1680345929.534940496,19.9080,0
1680345929.536900847,19.9070,0
1680345929.538905981,19.9060,0
1680345929.540897219,19.9050,0
1680345929.542897735,19.9040,0
1680345929.544901517,19.9030,0
1680345929.546945320,19.9020,0
1680345929.548902242,19.9010,0
1680345929.550940385,19.90,0
1680345929.552901519,19.8990,0
1680345929.554898411,19.8980,0
1680345929.556900269,19.8970,0
1680345929.558900296,19.8960,0
1680345929.560901258,19.8950,0
1680345929.562941558,19.8940,0
1680345929.564901904,19.8930,0
1680345929.566908826,19.8920,0
1680345929.568902296,19.8910,0
1680345929.570941904,19.890,0
1680345929.572901755,19.8890,0
1680345929.574942165,19.8880,0
1680345929.576900436,19.8870,0
1680345929.578941966,19.8860,0
1680345929.580900518,19.8850,0
1680345929.582906144,19.8840,0
1680345929.584901687,19.8830,0
1680345929.586941693,19.8820,0
1680345929.588901499,19.8810,0
1680345929.590902475,19.880,0
1680345929.592905290,19.8790,0
1680345929.594906888,19.8780,0
1680345929.596900619,19.8770,0
1680345929.598946874,19.8760,0
1680345929.600902316,19.875-4304,-44
1680345929.602941555,19.874-4356,-14
1680345929.604897150,19.873-4394,-50
1680345929.606943396,19.872-4378,-74
1680345929.608903126,19.871-4362,-103
1680345929.610942633,19.87-4280,-111
1680345929.612901567,19.869-4393,-240
1680345929.614946754,19.868-4380,-296
1680345929.616902354,19.867-4380,-296
1680345929.618941053,19.866-4380,-296
1680345929.620898950,19.865-4380,-296
1680345929.622941729,19.864-4380,-296
1680345929.624896405,19.863-4380,-296
1680345929.626941284,19.862-4380,-296
1680345929.628900641,19.861-4380,-296
1680345929.630943848,19.86-4380,-296
