0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-4658,-210
-4664,-234
-4702,-308
-4689,-390
-4596,-440
-4492,-491
-4508,-540
-4476,-645
-4510,-658
-4570,-576
-4626,-598
-4712,-663
-4760,-632
-4779,-571
-4846,-585
-4857,-562
-4811,-460
-4736,-380
-4646,-199
-4640,-285
-4640,-285
-4640,-285
-4640,-285
-4640,-285
-4640,-285
-4640,-285
-4640,-285
-4640,-285
-4640,-285
-4640,-285
-4726,-354
-4744,-300
-4764,-332
-4758,-720
-4723,-760
-4651,-742
-4527,-724
-4444,-644
-4488,-540
-4512,-445
-4561,-408
-4590,-302
-4667,-384
-4707,-349
-4727,-325
-4651,-297
-4696,-248
-4760,-242
-4786,-292
-4832,-300
-4954,-359
-4926,-372
-4889,-376
-4867,-298
-4882,-294
-4833,-362
-4759,-382
-4692,-352
-4788,-327
-4850,-279
-4850,-279
-4850,-279
-4850,-279
-4850,-279
-4850,-279
-4850,-279
-4850,-279
-4850,-279
-4850,-279
-4850,-279
-4654,-323
-4714,-310
-4748,-316
-4736,-54
-4752,-177
-4703,-316
-4682,-410
-4712,-472
-4768,-564
-4824,-658
-4824,-745
-4848,-712
-4852,-822
-4843,-920
-4818,-972
-4828,-856
-4864,-810
-4853,-696
-4889,-600
-4872,-525
-4841,-490
-4818,-436
-4864,-366
-4782,-294
-4842,-236
-4846,-192
-4830,-146
-4802,-156
-4889,-304
-4883,-319
-4883,-319
-4883,-319
-4883,-319
-4883,-319
-4883,-319
-4883,-319
-4883,-319
-4883,-319
-4883,-319
-4883,-319
-4718,52
-4768,4
